tid,hoyde
0.0,5.0
0.01,4.999019
0.02,4.997057
0.03,4.994114
0.04,4.99019
0.05,4.985285
0.060000000000000005,4.979399
0.07,4.972532
0.08,4.964684
0.09,4.955855
0.09999999999999999,4.946045
0.10999999999999999,4.935254
0.11999999999999998,4.923482
0.12999999999999998,4.910729
0.13999999999999999,4.8969949999999995
0.15,4.88228
0.16,4.866584
0.17,4.849907
0.18000000000000002,4.832249
0.19000000000000003,4.81361
0.20000000000000004,4.79399
0.21000000000000005,4.773389
0.22000000000000006,4.7518069999999994
0.23000000000000007,4.729244
0.24000000000000007,4.705699999999999
0.25000000000000006,4.681175
0.26000000000000006,4.655669
0.2700000000000001,4.629181999999999
0.2800000000000001,4.601713999999999
0.2900000000000001,4.573264999999999
0.3000000000000001,4.543835
0.3100000000000001,4.513424
0.3200000000000001,4.482031999999999
0.3300000000000001,4.449659
0.34000000000000014,4.4163049999999995
0.35000000000000014,4.381969999999999
0.36000000000000015,4.346653999999999
0.37000000000000016,4.310356999999999
0.38000000000000017,4.273078999999999
0.3900000000000002,4.234819999999999
0.4000000000000002,4.195579999999999
0.4100000000000002,4.155358999999999
0.4200000000000002,4.114156999999999
0.4300000000000002,4.071973999999999
0.4400000000000002,4.028809999999999
0.45000000000000023,3.9846649999999992
0.46000000000000024,3.939538999999999
0.47000000000000025,3.893431999999999
0.48000000000000026,3.846343999999999
0.49000000000000027,3.798274999999999
0.5000000000000002,3.749224999999999
0.5100000000000002,3.699193999999999
0.5200000000000002,3.648181999999999
0.5300000000000002,3.596188999999999
0.5400000000000003,3.543214999999999
0.5500000000000003,3.4892599999999994
0.5600000000000003,3.4343239999999993
0.5700000000000003,3.3784069999999993
0.5800000000000003,3.3215089999999994
0.5900000000000003,3.2636299999999996
0.6000000000000003,3.2047699999999995
0.6100000000000003,3.1449289999999994
0.6200000000000003,3.0841069999999995
0.6300000000000003,3.0223039999999997
0.6400000000000003,2.95952
0.6500000000000004,2.895755
0.6600000000000004,2.831009
0.6700000000000004,2.765282
0.6800000000000004,2.6985740000000003
0.6900000000000004,2.630885
0.7000000000000004,2.562215
0.7100000000000004,2.4925640000000002
0.7200000000000004,2.4219320000000004
0.7300000000000004,2.3503190000000007
0.7400000000000004,2.2777250000000007
0.7500000000000004,2.2041500000000007
0.7600000000000005,2.129594000000001
0.7700000000000005,2.054057000000001
0.7800000000000005,1.9775390000000013
0.7900000000000005,1.9000400000000015
0.8000000000000005,1.8215600000000016
0.8100000000000005,1.7420990000000018
0.8200000000000005,1.661657000000002
0.8300000000000005,1.5802340000000021
0.8400000000000005,1.4978300000000022
0.8500000000000005,1.4144450000000024
0.8600000000000005,1.3300790000000025
0.8700000000000006,1.2447320000000026
0.8800000000000006,1.1584040000000027
0.8900000000000006,1.0710950000000028
0.9000000000000006,0.9828050000000028
0.9100000000000006,0.8935340000000029
0.9200000000000006,0.803282000000003
0.9300000000000006,0.7120490000000032
0.9400000000000006,0.6198350000000032
0.9500000000000006,0.5266400000000033
0.9600000000000006,0.4324640000000034
0.9700000000000006,0.33730700000000347
0.9800000000000006,0.24116900000000352
0.9900000000000007,0.14405000000000356
1.0000000000000007,0.0459500000000036
1.0100000000000007,-0.053130999999996376
1.0200000000000007,0.026133800000003607
1.0300000000000007,0.1044176000000036
1.0400000000000007,0.18172040000000358
1.0500000000000007,0.25804220000000355
1.0600000000000007,0.33338300000000354
1.0700000000000007,0.4077428000000035
1.0800000000000007,0.48112160000000354
1.0900000000000007,0.5535194000000035
1.1000000000000008,0.6249362000000036
1.1100000000000008,0.6953720000000037
1.1200000000000008,0.7648268000000037
1.1300000000000008,0.8333006000000037
1.1400000000000008,0.9007934000000037
1.1500000000000008,0.9673052000000038
1.1600000000000008,1.0328360000000039
1.1700000000000008,1.0973858000000039
1.1800000000000008,1.160954600000004
1.1900000000000008,1.223542400000004
1.2000000000000008,1.285149200000004
1.2100000000000009,1.345775000000004
1.2200000000000009,1.405419800000004
1.2300000000000009,1.4640836000000041
1.2400000000000009,1.5217664000000042
1.2500000000000009,1.5784682000000043
1.260000000000001,1.6341890000000043
1.270000000000001,1.6889288000000044
1.280000000000001,1.7426876000000044
1.290000000000001,1.7954654000000045
1.300000000000001,1.8472622000000047
1.310000000000001,1.8980780000000048
1.320000000000001,1.947912800000005
1.330000000000001,1.996766600000005
1.340000000000001,2.044639400000005
1.350000000000001,2.0915312000000053
1.360000000000001,2.1374420000000054
1.370000000000001,2.1823718000000056
1.380000000000001,2.2263206000000055
1.390000000000001,2.2692884000000055
1.400000000000001,2.3112752000000056
1.410000000000001,2.352281000000006
1.420000000000001,2.392305800000006
1.430000000000001,2.431349600000006
1.440000000000001,2.469412400000006
1.450000000000001,2.5064942000000063
1.460000000000001,2.5425950000000066
1.470000000000001,2.5777148000000065
1.480000000000001,2.6118536000000065
1.490000000000001,2.6450114000000067
1.500000000000001,2.677188200000007
1.5100000000000011,2.7083840000000072
1.5200000000000011,2.738598800000007
1.5300000000000011,2.7678326000000073
1.5400000000000011,2.7960854000000075
1.5500000000000012,2.823357200000008
1.5600000000000012,2.8496480000000077
1.5700000000000012,2.874957800000008
1.5800000000000012,2.899286600000008
1.5900000000000012,2.922634400000008
1.6000000000000012,2.945001200000008
1.6100000000000012,2.966387000000008
1.6200000000000012,2.986791800000008
1.6300000000000012,3.0062156000000084
1.6400000000000012,3.0246584000000087
1.6500000000000012,3.0421202000000087
1.6600000000000013,3.058601000000009
1.6700000000000013,3.074100800000009
1.6800000000000013,3.0886196000000092
1.6900000000000013,3.102157400000009
1.7000000000000013,3.114714200000009
1.7100000000000013,3.1262900000000093
1.7200000000000013,3.1368848000000096
1.7300000000000013,3.1464986000000095
1.7400000000000013,3.1551314000000095
1.7500000000000013,3.1627832000000096
1.7600000000000013,3.1694540000000098
1.7700000000000014,3.17514380000001
1.7800000000000014,3.17985260000001
1.7900000000000014,3.18358040000001
1.8000000000000014,3.1863272000000102
1.8100000000000014,3.1880930000000105
1.8200000000000014,3.1888778000000104
1.8300000000000014,3.1886816000000104
1.8400000000000014,3.1875044000000106
1.8500000000000014,3.185346200000011
1.8600000000000014,3.182207000000011
1.8700000000000014,3.178086800000011
1.8800000000000014,3.172985600000011
1.8900000000000015,3.1669034000000114
1.9000000000000015,3.1598402000000116
1.9100000000000015,3.1517960000000116
1.9200000000000015,3.1427708000000116
1.9300000000000015,3.132764600000012
1.9400000000000015,3.121777400000012
1.9500000000000015,3.109809200000012
1.9600000000000015,3.096860000000012
1.9700000000000015,3.082929800000012
1.9800000000000015,3.0680186000000123
1.9900000000000015,3.0521264000000126
2.0000000000000013,3.0352532000000125
2.010000000000001,3.0173990000000126
2.020000000000001,2.9985638000000128
2.0300000000000007,2.978747600000013
2.0400000000000005,2.957950400000013
2.0500000000000003,2.936172200000013
2.06,2.913413000000013
2.07,2.8896728000000134
2.0799999999999996,2.8649516000000133
2.0899999999999994,2.8392494000000132
2.099999999999999,2.8125662000000133
2.109999999999999,2.7849020000000135
2.1199999999999988,2.756256800000014
2.1299999999999986,2.726630600000014
2.1399999999999983,2.696023400000014
2.149999999999998,2.664435200000014
2.159999999999998,2.6318660000000142
2.1699999999999977,2.598315800000014
2.1799999999999975,2.563784600000014
2.1899999999999973,2.5282724000000143
2.199999999999997,2.4917792000000145
2.209999999999997,2.4543050000000144
2.2199999999999966,2.4158498000000144
2.2299999999999964,2.3764136000000144
2.239999999999996,2.3359964000000146
2.249999999999996,2.294598200000015
2.259999999999996,2.252219000000015
2.2699999999999956,2.208858800000015
2.2799999999999954,2.164517600000015
2.289999999999995,2.1191954000000153
2.299999999999995,2.072892200000015
2.3099999999999947,2.025608000000015
2.3199999999999945,1.9773428000000153
2.3299999999999943,1.9280966000000155
2.339999999999994,1.8778694000000156
2.349999999999994,1.8266612000000158
2.3599999999999937,1.7744720000000158
2.3699999999999934,1.721301800000016
2.3799999999999932,1.667150600000016
2.389999999999993,1.6120184000000162
2.399999999999993,1.5559052000000162
2.4099999999999926,1.4988110000000163
2.4199999999999924,1.4407358000000166
2.429999999999992,1.3816796000000167
2.439999999999992,1.3216424000000169
2.4499999999999917,1.260624200000017
2.4599999999999915,1.1986250000000171
2.4699999999999913,1.1356448000000172
2.479999999999991,1.0716836000000174
2.489999999999991,1.0067414000000177
2.4999999999999907,0.9408182000000178
2.5099999999999905,0.873914000000018
2.5199999999999902,0.8060288000000182
2.52999999999999,0.7371626000000184
2.53999999999999,0.6673154000000187
2.5499999999999896,0.5964872000000189
2.5599999999999894,0.5246780000000191
2.569999999999989,0.45188780000001927
2.579999999999989,0.37811660000001945
2.5899999999999888,0.30336440000001963
2.5999999999999885,0.22763120000001985
2.6099999999999883,0.15091700000002006
2.619999999999988,0.07322180000002028
2.629999999999988,-0.005454399999979501
2.6399999999999877,0.05748656000002032
2.6499999999999875,0.11944652000002015
2.6599999999999873,0.18042548000001998
2.669999999999987,0.2404234400000198
2.679999999999987,0.29944040000001965
2.6899999999999866,0.3574763600000195
2.6999999999999864,0.4145313200000193
2.709999999999986,0.47060528000001917
2.719999999999986,0.525698240000019
2.7299999999999858,0.5798102000000188
2.7399999999999856,0.6329411600000187
2.7499999999999853,0.6850911200000185
2.759999999999985,0.7362600800000183
2.769999999999985,0.7864480400000182
2.7799999999999847,0.8356550000000181
2.7899999999999845,0.883880960000018
2.7999999999999843,0.9311259200000179
2.809999999999984,0.9773898800000178
2.819999999999984,1.0226728400000178
2.8299999999999836,1.0669748000000177
2.8399999999999834,1.1102957600000176
2.849999999999983,1.1526357200000175
2.859999999999983,1.1939946800000174
2.869999999999983,1.2343726400000172
2.8799999999999826,1.2737696000000172
2.8899999999999824,1.312185560000017
2.899999999999982,1.3496205200000169
2.909999999999982,1.3860744800000169
2.9199999999999817,1.4215474400000168
2.9299999999999815,1.4560394000000167
2.9399999999999813,1.4895503600000166
2.949999999999981,1.5220803200000166
2.959999999999981,1.5536292800000164
2.9699999999999807,1.5841972400000164
2.9799999999999804,1.6137842000000162
2.9899999999999802,1.6423901600000161
2.99999999999998,1.670015120000016
3.00999999999998,1.6966590800000159
3.0199999999999796,1.7223220400000157
3.0299999999999794,1.7470040000000155
3.039999999999979,1.7707049600000155
3.049999999999979,1.7934249200000154
3.0599999999999787,1.8151638800000154
3.0699999999999785,1.8359218400000152
3.0799999999999783,1.8556988000000152
3.089999999999978,1.874494760000015
3.099999999999978,1.892309720000015
3.1099999999999777,1.9091436800000148
3.1199999999999775,1.9249966400000147
3.1299999999999772,1.9398686000000145
3.139999999999977,1.9537595600000144
3.149999999999977,1.9666695200000142
3.1599999999999766,1.978598480000014
3.1699999999999764,1.989546440000014
3.179999999999976,1.9995134000000139
3.189999999999976,2.008499360000014
3.1999999999999758,2.016504320000014
3.2099999999999755,2.0235282800000136
3.2199999999999753,2.0295712400000134
3.229999999999975,2.0346332000000134
3.239999999999975,2.0387141600000134
3.2499999999999747,2.041814120000013
3.2599999999999745,2.043933080000013
3.2699999999999743,2.0450710400000127
3.279999999999974,2.0452280000000127
3.289999999999974,2.044403960000013
3.2999999999999736,2.0425989200000125
3.3099999999999734,2.0398128800000124
3.319999999999973,2.0360458400000123
3.329999999999973,2.0312978000000124
3.3399999999999728,2.025568760000012
3.3499999999999726,2.018858720000012
3.3599999999999723,2.011167680000012
3.369999999999972,2.002495640000012
3.379999999999972,1.9928426000000117
3.3899999999999717,1.9822085600000117
3.3999999999999715,1.9705935200000115
3.4099999999999713,1.9579974800000115
3.419999999999971,1.9444204400000114
3.429999999999971,1.9298624000000113
3.4399999999999706,1.9143233600000111
3.4499999999999704,1.897803320000011
3.45999999999997,1.8803022800000109
3.46999999999997,1.8618202400000108
3.47999999999997,1.8423572000000106
3.4899999999999696,1.8219131600000105
3.4999999999999694,1.8004881200000102
3.509999999999969,1.7780820800000101
3.519999999999969,1.75469504000001
3.5299999999999687,1.73032700000001
3.5399999999999685,1.70497796000001
3.5499999999999683,1.6786479200000097
3.559999999999968,1.6513368800000097
3.569999999999968,1.6230448400000095
3.5799999999999677,1.5937718000000094
3.5899999999999674,1.5635177600000092
3.5999999999999672,1.532282720000009
3.609999999999967,1.5000666800000089
3.619999999999967,1.4668696400000087
3.6299999999999666,1.4326916000000085
3.6399999999999664,1.3975325600000084
3.649999999999966,1.3613925200000083
3.659999999999966,1.3242714800000082
3.6699999999999657,1.286169440000008
3.6799999999999655,1.247086400000008
3.6899999999999653,1.2070223600000078
3.699999999999965,1.1659773200000076
3.709999999999965,1.1239512800000075
3.7199999999999647,1.0809442400000073
3.7299999999999645,1.0369562000000072
3.7399999999999642,0.9919871600000071
3.749999999999964,0.946037120000007
3.759999999999964,0.8991060800000068
3.7699999999999636,0.8511940400000066
3.7799999999999634,0.8023010000000066
3.789999999999963,0.7524269600000065
3.799999999999963,0.7015719200000065
3.8099999999999627,0.6497358800000064
3.8199999999999625,0.5969188400000063
3.8299999999999623,0.5431208000000062
3.839999999999962,0.48834176000000606
3.849999999999962,0.432581720000006
3.8599999999999617,0.3758406800000059
3.8699999999999615,0.31811864000000584
3.8799999999999613,0.25941560000000574
3.889999999999961,0.19973156000000566
3.899999999999961,0.1390665200000056
3.9099999999999606,0.07742048000000554
3.9199999999999604,0.014793440000005487
3.92999999999996,-0.04881459999999457
3.93999999999996,0.0020718320000054705
3.9499999999999598,0.05197726400000552
3.9599999999999596,0.10090169600000556
3.9699999999999593,0.14884512800000563
3.979999999999959,0.19580756000000568
3.989999999999959,0.24178899200000575
3.9999999999999587,0.28678942400000584
4.009999999999959,0.3308088560000059
4.019999999999959,0.373847288000006
4.0299999999999585,0.41590472000000606
4.039999999999958,0.4569811520000061
4.049999999999958,0.4970765840000062
4.059999999999958,0.5361910160000063
4.069999999999958,0.5743244480000064
4.079999999999957,0.6114768800000064
4.089999999999957,0.6476483120000065
4.099999999999957,0.6828387440000065
4.109999999999957,0.7170481760000066
4.119999999999957,0.7502766080000066
4.129999999999956,0.7825240400000066
4.139999999999956,0.8137904720000068
4.149999999999956,0.8440759040000069
4.159999999999956,0.873380336000007
4.1699999999999555,0.9017037680000071
4.179999999999955,0.9290462000000071
4.189999999999955,0.9554076320000072
4.199999999999955,0.9807880640000073
4.209999999999955,1.0051874960000073
4.2199999999999545,1.0286059280000075
4.229999999999954,1.0510433600000075
4.239999999999954,1.0724997920000077
4.249999999999954,1.0929752240000077
4.259999999999954,1.1124696560000078
4.269999999999953,1.1309830880000078
4.279999999999953,1.148515520000008
4.289999999999953,1.1650669520000079
4.299999999999953,1.180637384000008
4.3099999999999525,1.195226816000008
4.319999999999952,1.208835248000008
4.329999999999952,1.2214626800000081
4.339999999999952,1.2331091120000082
4.349999999999952,1.2437745440000083
4.3599999999999515,1.2534589760000083
4.369999999999951,1.2621624080000085
4.379999999999951,1.2698848400000085
4.389999999999951,1.2766262720000086
4.399999999999951,1.2823867040000085
4.40999999999995,1.2871661360000086
4.41999999999995,1.2909645680000086
4.42999999999995,1.2937820000000086
4.43999999999995,1.2956184320000088
4.4499999999999496,1.2964738640000089
4.459999999999949,1.296348296000009
4.469999999999949,1.295241728000009
4.479999999999949,1.2931541600000092
4.489999999999949,1.2900855920000092
4.4999999999999485,1.2860360240000093
4.509999999999948,1.2810054560000093
4.519999999999948,1.2749938880000093
4.529999999999948,1.2680013200000093
4.539999999999948,1.2600277520000094
4.549999999999947,1.2510731840000096
4.559999999999947,1.2411376160000096
4.569999999999947,1.2302210480000098
4.579999999999947,1.2183234800000098
4.589999999999947,1.20544491200001
4.599999999999946,1.19158534400001
4.609999999999946,1.17674477600001
4.619999999999946,1.16092320800001
4.629999999999946,1.1441206400000101
4.6399999999999455,1.12633707200001
4.649999999999945,1.1075725040000102
4.659999999999945,1.0878269360000101
4.669999999999945,1.0671003680000102
4.679999999999945,1.0453928000000103
4.689999999999944,1.0227042320000104
4.699999999999944,0.9990346640000104
4.709999999999944,0.9743840960000104
4.719999999999944,0.9487525280000104
4.729999999999944,0.9221399600000104
4.739999999999943,0.8945463920000105
4.749999999999943,0.8659718240000106
4.759999999999943,0.8364162560000107
4.769999999999943,0.8058796880000108
4.7799999999999425,0.7743621200000108
4.789999999999942,0.7418635520000109
4.799999999999942,0.7083839840000109
4.809999999999942,0.6739234160000109
4.819999999999942,0.638481848000011
4.8299999999999415,0.602059280000011
4.839999999999941,0.564655712000011
4.849999999999941,0.526271144000011
4.859999999999941,0.486905576000011
4.869999999999941,0.446559008000011
4.87999999999994,0.40523144000001105
4.88999999999994,0.3629228720000111
4.89999999999994,0.31963330400001116
4.90999999999994,0.2753627360000112
4.9199999999999395,0.23011116800001127
4.929999999999939,0.18387860000001133
4.939999999999939,0.1366650320000114
4.949999999999939,0.08847046400001146
4.959999999999939,0.039294896000011535
4.9699999999999385,-0.010861671999988387
4.979999999999938,0.029263582400011555
4.989999999999938,0.0684078368000115
4.999999999999938,0.10657109120001143
5.009999999999938,0.14375334560001138
5.019999999999937,0.17995460000001132
5.029999999999937,0.21517485440001125
5.039999999999937,0.2494141088000112
5.049999999999937,0.2826723632000111
5.0599999999999365,0.31494961760001106
5.069999999999936,0.346245872000011
5.079999999999936,0.37656112640001094
5.089999999999936,0.40589538080001086
5.099999999999936,0.4342486352000108
5.1099999999999355,0.4616208896000107
5.119999999999935,0.48801214400001064
5.129999999999935,0.5134223984000106
5.139999999999935,0.5378516528000105
5.149999999999935,0.5612999072000104
5.159999999999934,0.5837671616000104
5.169999999999934,0.6052534160000104
5.179999999999934,0.6257586704000103
5.189999999999934,0.6452829248000103
5.199999999999934,0.6638261792000102
5.209999999999933,0.6813884336000101
5.219999999999933,0.69796968800001
5.229999999999933,0.7135699424000099
5.239999999999933,0.7281891968000098
5.2499999999999325,0.7418274512000097
5.259999999999932,0.7544847056000096
5.269999999999932,0.7661609600000094
5.279999999999932,0.7768562144000094
5.289999999999932,0.7865704688000094
5.299999999999931,0.7953037232000093
5.309999999999931,0.8030559776000092
5.319999999999931,0.8098272320000092
5.329999999999931,0.8156174864000091
5.339999999999931,0.820426740800009
5.34999999999993,0.8242549952000089
5.35999999999993,0.8271022496000088
5.36999999999993,0.8289685040000087
5.37999999999993,0.8298537584000085
5.3899999999999295,0.8297580128000085
5.399999999999929,0.8286812672000085
5.409999999999929,0.8266235216000084
5.419999999999929,0.8235847760000083
5.429999999999929,0.8195650304000083
5.4399999999999284,0.8145642848000082
5.449999999999928,0.8085825392000081
5.459999999999928,0.801619793600008
5.469999999999928,0.7936760480000079
5.479999999999928,0.7847513024000078
5.489999999999927,0.7748455568000077
5.499999999999927,0.7639588112000075
5.509999999999927,0.7520910656000075
5.519999999999927,0.7392423200000074
5.5299999999999265,0.7254125744000074
5.539999999999926,0.7106018288000073
5.549999999999926,0.6948100832000073
5.559999999999926,0.6780373376000072
5.569999999999926,0.6602835920000071
5.5799999999999255,0.641548846400007
5.589999999999925,0.6218331008000069
5.599999999999925,0.6011363552000067
5.609999999999925,0.5794586096000066
5.619999999999925,0.5567998640000065
5.629999999999924,0.5331601184000063
5.639999999999924,0.5085393728000063
5.649999999999924,0.48293762720000616
5.659999999999924,0.45635488160000603
5.6699999999999235,0.42879113600000596
5.679999999999923,0.40024639040000587
5.689999999999923,0.37072064480000577
5.699999999999923,0.34021389920000566
5.709999999999923,0.30872615360000555
5.7199999999999225,0.2762574080000054
5.729999999999922,0.24280766240000531
5.739999999999922,0.2083769168000052
5.749999999999922,0.1729651712000051
5.759999999999922,0.136572425600005
5.769999999999921,0.09919868000000488
5.779999999999921,0.060843934400004775
5.789999999999921,0.02150818880000467
5.799999999999921,-0.018808556799995435
5.809999999999921,0.01344483968000465
5.81999999999992,0.04471723616000474
5.82999999999992,0.07500863264000482
5.83999999999992,0.1043190291200049
5.84999999999992,0.13264842560000498
5.8599999999999195,0.15999682208000507
5.869999999999919,0.18636421856000515
5.879999999999919,0.21175061504000522
5.889999999999919,0.23615601152000532
5.899999999999919,0.25958040800000537
5.909999999999918,0.28202380448000547
5.919999999999918,0.30348620096000556
5.929999999999918,0.32396759744000564
5.939999999999918,0.3434679939200057
5.949999999999918,0.36198739040000577
5.959999999999917,0.3795257868800058
5.969999999999917,0.3960831833600059
5.979999999999917,0.411659579840006
5.989999999999917,0.4262549763200061
5.9999999999999165,0.43986937280000615
